118,0.03372664026477758,Total Solids,['SS'| 'Org-N'| 'P-TOT'| 'SO4'| 'Total Solids']
119,0.03337027285905445,Total Solids,['SS'| 'Org-N'| 'P-TOT'| 'TKN'| 'Total Solids']
120,0.03277855015852872,Total Solids,['SS'| 'Org-N'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
121,0.03406941562014468,Total Solids,['SS'| 'Org-N'| 'SO4'| 'TKN'| 'Total Solids']
122,0.03343165183768553,Total Solids,['SS'| 'Org-N'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
123,0.0327163807609502,Total Solids,['SS'| 'Org-N'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
124,0.03385449945926666,Total Solids,['SS'| 'P-TOT'| 'SO4'| 'TKN'| 'Total Solids']
125,0.03327557904755368,Total Solids,['SS'| 'P-TOT'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
126,0.032886134789270514,Total Solids,['SS'| 'P-TOT'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
127,0.03307302230421234,Total Solids,['SS'| 'SO4'| 'TKN'| 'PRCP_NOOA'| 'Total Solids']
128,0.03448734542026239,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'P-TOT'| 'Total Solids']
129,0.03534344715230605,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'SO4'| 'Total Solids']
130,0.03449413837755427,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'TKN'| 'Total Solids']
131,0.03356918999377419,Total Solids,['BOD5'| 'NH3'| 'Org-N'| 'PRCP_NOOA'| 'Total Solids']
132,0.034577315563664716,Total Solids,['BOD5'| 'NH3'| 'P-TOT'| 'SO4'| 'Total Solids']
133,0.034293986637802684,Total Solids,['BOD5'| 'NH3'| 'P-TOT'| 'TKN'| 'Total Solids']
134,0.03374369573943755,Total Solids,['BOD5'| 'NH3'| 'P-TOT'| 'PRCP_NOOA'| 'Total Solids']
135,0.03490598609342294,Total Solids,['BOD5'| 'NH3'| 'SO4'| 'TKN'| 'Total Solids']
136,0.03378501293413779,Total Solids,['BOD5'| 'NH3'| 'SO4'| 'PRCP_NOOA'| 'Total Solids']
